Date,Predicted Close
2015-01-13,96.72662
2015-01-14,96.79386
2015-01-15,96.825615
2015-01-16,96.7984
2015-01-20,96.730484
2015-01-21,96.65763
2015-01-22,96.59987
2015-01-23,96.587364
2015-01-26,96.632774
2015-01-27,96.72017
2015-01-28,96.74091
2015-01-29,96.595726
2015-01-30,96.29195
2015-02-02,95.87806
2015-02-03,95.44978
2015-02-04,95.10597
2015-02-05,94.90707
2015-02-06,94.87053
2015-02-09,94.96483
2015-02-10,95.1272
2015-02-11,95.297325
2015-02-12,95.42867
2015-02-13,95.51294
2015-02-17,95.57608
2015-02-18,95.64293
2015-02-19,95.72213
2015-02-20,95.807594
2015-02-23,95.892166
2015-02-24,95.97167
2015-02-25,96.03917
2015-02-26,96.086624
2015-02-27,96.11212
2015-03-02,96.11538
2015-03-03,96.10127
2015-03-04,96.067345
2015-03-05,96.0117
2015-03-06,95.942
2015-03-09,95.85748
2015-03-10,95.77131
2015-03-11,95.685425
2015-03-12,95.60035
2015-03-13,95.50463
2015-03-16,95.40158
2015-03-17,95.3083
2015-03-18,95.24243
2015-03-19,95.22671
2015-03-20,95.26315
2015-03-23,95.34517
2015-03-24,95.454636
2015-03-25,95.56708
2015-03-26,95.63554
2015-03-27,95.62808
2015-03-30,95.54375
2015-03-31,95.40863
2015-04-01,95.25631
2015-04-02,95.1197
2015-04-06,95.013916
2015-04-07,94.963715
2015-04-08,94.977776
2015-04-09,95.03953
2015-04-10,95.1228
2015-04-13,95.2065
2015-04-14,95.27674
2015-04-15,95.32485
2015-04-16,95.36048
2015-04-17,95.39322
2015-04-20,95.41677
2015-04-21,95.447235
2015-04-22,95.492256
2015-04-23,95.552475
2015-04-24,95.62778
2015-04-27,95.79163
2015-04-28,96.0835
2015-04-29,96.49329
2015-04-30,96.96062
2015-05-01,97.39336
2015-05-04,97.71642
2015-05-05,97.88746
2015-05-06,97.89921
2015-05-07,97.76246
2015-05-08,97.53231
2015-05-11,97.300446
2015-05-12,97.12999
2015-05-13,97.04424
2015-05-14,97.03952
2015-05-15,97.11059
2015-05-18,97.226974
2015-05-19,97.3441
2015-05-20,97.426575
2015-05-21,97.45996
2015-05-22,97.44676
2015-05-26,97.392944
2015-05-27,97.30792
2015-05-28,97.22781
2015-05-29,97.17898
2015-06-01,97.1575
2015-06-02,97.15685
2015-06-03,97.16275
2015-06-04,97.16147
2015-06-05,97.13831
2015-06-08,97.08635
2015-06-09,97.00519
2015-06-10,96.90491
2015-06-11,96.821205
2015-06-12,96.77834
2015-06-15,96.77166
2015-06-16,96.77623
2015-06-17,96.777145
2015-06-18,96.77188
2015-06-19,96.77707
2015-06-22,96.79352
2015-06-23,96.81683
2015-06-24,96.83611
2015-06-25,96.83777
2015-06-26,96.817345
2015-06-29,96.77274
2015-06-30,96.693726
2015-07-01,96.579796
2015-07-02,96.452194
2015-07-06,96.336334
2015-07-07,96.25072
2015-07-08,96.20132
2015-07-09,96.18276
2015-07-10,96.18937
2015-07-13,96.21444
2015-07-14,96.266045
2015-07-15,96.34676
2015-07-16,96.44886
2015-07-17,96.57349
2015-07-20,96.71211
2015-07-21,96.85224
2015-07-22,96.98566
2015-07-23,97.06989
2015-07-24,97.088066
2015-07-27,97.04754
2015-07-28,96.95907
2015-07-29,96.84394
2015-07-30,96.745895
2015-07-31,96.70719
2015-08-03,96.73722
2015-08-04,96.819984
2015-08-05,96.93948
2015-08-06,97.07374
2015-08-07,97.18036
2015-08-10,97.23317
2015-08-11,97.241745
2015-08-12,97.21062
2015-08-13,97.156494
2015-08-14,97.09998
2015-08-17,97.06086
2015-08-18,97.05449
2015-08-19,97.08649
2015-08-20,97.135544
2015-08-21,97.15874
2015-08-24,97.082146
2015-08-25,96.8552
2015-08-26,96.47761
2015-08-27,96.053406
2015-08-28,95.719574
2015-08-31,95.55884
2015-09-01,95.572495
2015-09-02,95.67547
2015-09-03,95.80202
2015-09-04,95.913475
2015-09-08,95.97338
2015-09-09,95.99469
2015-09-10,95.99152
2015-09-11,95.97982
2015-09-14,95.97706
2015-09-15,95.98255
2015-09-16,96.005905
2015-09-17,96.05647
2015-09-18,96.128845
2015-09-21,96.19421
2015-09-22,96.24013
2015-09-23,96.2624
2015-09-24,96.26253
2015-09-25,96.24886
2015-09-28,96.23177
2015-09-29,96.20711
2015-09-30,96.17414
2015-10-01,96.152275
2015-10-02,96.16218
2015-10-05,96.22605
2015-10-06,96.36307
2015-10-07,96.56377
2015-10-08,96.79327
2015-10-09,97.02061
2015-10-12,97.21146
2015-10-13,97.33994
2015-10-14,97.39781
2015-10-15,97.391365
2015-10-16,97.34687
2015-10-19,97.302925
2015-10-20,97.28759
2015-10-21,97.31126
2015-10-22,97.35522
2015-10-23,97.41066
2015-10-26,97.562935
2015-10-27,97.88289
2015-10-28,98.34511
2015-10-29,98.86868
2015-10-30,99.34396
2015-11-02,99.67118
2015-11-03,99.81946
2015-11-04,99.83417
2015-11-05,99.788704
2015-11-06,99.744484
2015-11-09,99.745964
2015-11-10,99.78858
2015-11-11,99.83296
2015-11-12,99.84808
2015-11-13,99.81551
2015-11-16,99.72867
2015-11-17,99.62143
2015-11-18,99.52324
2015-11-19,99.4706
2015-11-20,99.48195
2015-11-23,99.554405
2015-11-24,99.665596
2015-11-25,99.78565
2015-11-27,99.87643
2015-11-30,99.92052
2015-12-01,99.92888
2015-12-02,99.93847
2015-12-03,99.97524
2015-12-04,100.02336
2015-12-07,100.09499
2015-12-08,100.192535
2015-12-09,100.302795
2015-12-10,100.390686
2015-12-11,100.437164
2015-12-14,100.41623
2015-12-15,100.34816
2015-12-16,100.26945
2015-12-17,100.22873
2015-12-18,100.24229
2015-12-21,100.26789
2015-12-22,100.27944
2015-12-23,100.27842
2015-12-24,100.28257
2015-12-28,100.301704
2015-12-29,100.34195
2015-12-30,100.4126
2015-12-31,100.50473
2016-01-04,100.582855
2016-01-05,100.60592
2016-01-06,100.56451
2016-01-07,100.45439
2016-01-08,100.25515
2016-01-11,99.98451
2016-01-12,99.68906
2016-01-13,99.43045
2016-01-14,99.22975
2016-01-15,99.11803
2016-01-19,99.061066
2016-01-20,99.006714
2016-01-21,98.93057
2016-01-22,98.82689
2016-01-25,98.74431
2016-01-26,98.71413
2016-01-27,98.74856
2016-01-28,98.8184
2016-01-29,98.90303
2016-02-01,99.04662
2016-02-02,99.26148
2016-02-03,99.486786
2016-02-04,99.64267
2016-02-05,99.68257
2016-02-08,99.571045
2016-02-09,99.31206
2016-02-10,98.95905
2016-02-11,98.59894
2016-02-12,98.30734
2016-02-16,98.141075
2016-02-17,98.13017
2016-02-18,98.280685
2016-02-19,98.5461
2016-02-22,98.84369
2016-02-23,99.114586
2016-02-24,99.29359
2016-02-25,99.35536
2016-02-26,99.33233
2016-02-29,99.25741
2016-03-01,99.15489
2016-03-02,99.08201
2016-03-03,99.082504
2016-03-04,99.14915
2016-03-07,99.243004
2016-03-08,99.304054
2016-03-09,99.30913
2016-03-10,99.289246
2016-03-11,99.26397
2016-03-14,99.2655
2016-03-15,99.31301
2016-03-16,99.41024
2016-03-17,99.55649
2016-03-18,99.73866
2016-03-21,99.90549
2016-03-22,100.021255
2016-03-23,100.07839
2016-03-24,100.08494
2016-03-28,100.06398
2016-03-29,100.02495
2016-03-30,99.99961
2016-03-31,100.01628
2016-04-01,100.08327
2016-04-04,100.194374
2016-04-05,100.32511
2016-04-06,100.42847
2016-04-07,100.48472
2016-04-08,100.48191
2016-04-11,100.42581
2016-04-12,100.335785
2016-04-13,100.244064
2016-04-14,100.19112
2016-04-15,100.19618
2016-04-18,100.25914
2016-04-19,100.37749
2016-04-20,100.53018
2016-04-21,100.669586
2016-04-22,100.762794
2016-04-25,100.71578
2016-04-26,100.5001
2016-04-27,100.14768
2016-04-28,99.72417
2016-04-29,99.29015
2016-05-02,98.90287
2016-05-03,98.619286
2016-05-04,98.44757
2016-05-05,98.368866
2016-05-06,98.35424
2016-05-09,98.38183
2016-05-10,98.42582
2016-05-11,98.48521
2016-05-12,98.561554
2016-05-13,98.65848
2016-05-16,98.762054
2016-05-17,98.86859
2016-05-18,98.95317
2016-05-19,99.00186
2016-05-20,99.004745
2016-05-23,98.97132
2016-05-24,98.90893
2016-05-25,98.861336
2016-05-26,98.87238
2016-05-27,98.94865
2016-05-31,99.07773
2016-06-01,99.24506
2016-06-02,99.42199
2016-06-03,99.57019
2016-06-06,99.65027
2016-06-07,99.65646
2016-06-08,99.60732
2016-06-09,99.53076
2016-06-10,99.445656
2016-06-13,99.363594
2016-06-14,99.26529
2016-06-15,99.134285
2016-06-16,98.97268
2016-06-17,98.81394
2016-06-20,98.68658
2016-06-21,98.60467
2016-06-22,98.591576
2016-06-23,98.64571
2016-06-24,98.76224
2016-06-27,98.878136
2016-06-28,98.909355
2016-06-29,98.84154
2016-06-30,98.72812
2016-07-01,98.64157
2016-07-05,98.62662
2016-07-06,98.68951
2016-07-07,98.81038
2016-07-08,98.95331
2016-07-11,99.10034
2016-07-12,99.24296
2016-07-13,99.38457
2016-07-14,99.529854
2016-07-15,99.67854
2016-07-18,99.82048
2016-07-19,99.94679
2016-07-20,100.03095
2016-07-21,100.115906
2016-07-22,100.234604
2016-07-25,100.40495
2016-07-26,100.6195
2016-07-27,100.84833
2016-07-28,101.0426
2016-07-29,101.16718
2016-08-01,101.22248
2016-08-02,101.225
2016-08-03,101.19804
2016-08-04,101.17202
2016-08-05,101.17523
2016-08-08,101.22853
2016-08-09,101.33082
2016-08-10,101.46406
2016-08-11,101.59723
2016-08-12,101.70877
2016-08-15,101.779465
2016-08-16,101.80738
2016-08-17,101.79581
2016-08-18,101.75877
2016-08-19,101.71442
2016-08-22,101.6776
2016-08-23,101.65704
2016-08-24,101.6585
2016-08-25,101.68086
2016-08-26,101.72117
2016-08-29,101.76863
2016-08-30,101.813126
2016-08-31,101.84308
2016-09-01,101.8438
2016-09-02,101.815216
2016-09-06,101.769516
2016-09-07,101.72046
2016-09-08,101.68055
2016-09-09,101.651726
2016-09-12,101.605644
2016-09-13,101.54366
2016-09-14,101.46793
2016-09-15,101.3801
2016-09-16,101.30867
2016-09-19,101.277115
2016-09-20,101.284256
2016-09-21,101.31406
2016-09-22,101.368484
2016-09-23,101.44583
2016-09-26,101.52724
2016-09-27,101.58266
2016-09-28,101.617966
2016-09-29,101.648
2016-09-30,101.66878
2016-10-03,101.679825
2016-10-04,101.67913
2016-10-05,101.663155
2016-10-06,101.64199
2016-10-07,101.62829
2016-10-10,101.62999
2016-10-11,101.652794
2016-10-12,101.67567
2016-10-13,101.6781
2016-10-14,101.64863
2016-10-17,101.601036
2016-10-18,101.550385
2016-10-19,101.518265
2016-10-20,101.513725
2016-10-21,101.52777
2016-10-24,101.59877
2016-10-25,101.772095
2016-10-26,102.04512
2016-10-27,102.365845
2016-10-28,102.65736
2016-10-31,102.85618
2016-11-01,102.93825
2016-11-02,102.91487
2016-11-03,102.81454
2016-11-04,102.67323
2016-11-07,102.517204
2016-11-08,102.40689
2016-11-09,102.37979
2016-11-10,102.42946
2016-11-11,102.493225
2016-11-14,102.52434
2016-11-15,102.48469
2016-11-16,102.39566
2016-11-17,102.3143
2016-11-18,102.30495
2016-11-21,102.386215
2016-11-22,102.54837
2016-11-23,102.761086
2016-11-25,102.96501
2016-11-28,103.11425
2016-11-29,103.19075
2016-11-30,103.21144
2016-12-01,103.18554
2016-12-02,103.10445
2016-12-05,102.9764
2016-12-06,102.84616
2016-12-07,102.746544
2016-12-08,102.72359
2016-12-09,102.78395
2016-12-12,102.92425
2016-12-13,103.12222
2016-12-14,103.35737
2016-12-15,103.592995
2016-12-16,103.79106
2016-12-19,103.92163
2016-12-20,104.00593
2016-12-21,104.06971
2016-12-22,104.12953
2016-12-23,104.19121
2016-12-27,104.2448
2016-12-28,104.2804
2016-12-29,104.28692
2016-12-30,104.260735
2017-01-03,104.1919
2017-01-04,104.09559
2017-01-05,103.9894
2017-01-06,103.8911
2017-01-09,103.82642
2017-01-10,103.80331
2017-01-11,103.81487
2017-01-12,103.85945
2017-01-13,103.91494
2017-01-17,103.961754
2017-01-18,103.98519
2017-01-19,103.9807
2017-01-20,103.949455
2017-01-23,103.91032
2017-01-24,103.88611
2017-01-25,103.90129
2017-01-26,103.964966
2017-01-27,104.07945
2017-01-30,104.26252
2017-01-31,104.48984
2017-02-01,104.70838
2017-02-02,104.849304
2017-02-03,104.868935
2017-02-06,104.78236
2017-02-07,104.63463
2017-02-08,104.472786
2017-02-09,104.33329
2017-02-10,104.25311
2017-02-13,104.24304
2017-02-14,104.30591
2017-02-15,104.42898
2017-02-16,104.58255
2017-02-17,104.732735
2017-02-21,104.855225
2017-02-22,104.93501
2017-02-23,104.9675
2017-02-24,104.96638
2017-02-27,104.94995
2017-02-28,104.92438
2017-03-01,104.88797
2017-03-02,104.86364
2017-03-03,104.84592
2017-03-06,104.831055
2017-03-07,104.81787
2017-03-08,104.809105
2017-03-09,104.82026
2017-03-10,104.85232
2017-03-13,104.90209
2017-03-14,104.95609
2017-03-15,104.99405
2017-03-16,105.0122
2017-03-17,105.011986
2017-03-20,105.0043
2017-03-21,105.00068
2017-03-22,104.9907
2017-03-23,104.98472
2017-03-24,104.98815
2017-03-27,105.00323
2017-03-28,105.03049
2017-03-29,105.070335
2017-03-30,105.12256
2017-03-31,105.1874
2017-04-03,105.26289
2017-04-04,105.334564
2017-04-05,105.39319
2017-04-06,105.43023
2017-04-07,105.44726
2017-04-10,105.44917
2017-04-11,105.43892
2017-04-12,105.419586
2017-04-13,105.38985
2017-04-17,105.344986
2017-04-18,105.298904
2017-04-19,105.26331
2017-04-20,105.23608
2017-04-21,105.22376
2017-04-24,105.24984
2017-04-25,105.347755
2017-04-26,105.52857
2017-04-27,105.76736
2017-04-28,106.03
2017-05-01,106.28174
2017-05-02,106.51412
2017-05-03,106.71769
2017-05-04,106.87808
2017-05-05,106.98103
2017-05-08,107.02901
2017-05-09,107.033295
2017-05-10,107.012505
2017-05-11,106.99056
2017-05-12,106.96323
2017-05-15,106.92303
2017-05-16,106.87007
2017-05-17,106.84222
2017-05-18,106.819244
2017-05-19,106.7849
2017-05-22,106.733925
2017-05-23,106.68839
2017-05-24,106.672714
2017-05-25,106.69864
2017-05-26,106.78095
2017-05-30,106.921234
2017-05-31,107.1099
2017-06-01,107.30743
2017-06-02,107.48008
2017-06-05,107.64457
2017-06-06,107.82563
2017-06-07,108.033424
2017-06-08,108.25341
2017-06-09,108.44903
2017-06-12,108.551445
2017-06-13,108.51491
2017-06-14,108.36636
2017-06-15,108.15499
2017-06-16,107.9281
2017-06-19,107.72943
2017-06-20,107.60741
2017-06-21,107.55767
2017-06-22,107.563965
2017-06-23,107.602196
2017-06-26,107.67063
2017-06-27,107.74738
2017-06-28,107.78088
2017-06-29,107.75763
2017-06-30,107.65848
2017-07-03,107.502464
2017-07-05,107.30899
2017-07-06,107.127884
2017-07-07,106.987625
2017-07-10,106.920074
2017-07-11,106.94456
2017-07-12,107.049934
2017-07-13,107.2299
2017-07-14,107.47246
2017-07-17,107.76947
2017-07-18,108.10614
2017-07-19,108.44843
2017-07-20,108.76935
2017-07-21,109.05194
2017-07-24,109.2722
2017-07-25,109.41222
2017-07-26,109.4854
2017-07-27,109.51092
2017-07-28,109.48772
2017-07-31,109.41902
2017-08-01,109.310585
2017-08-02,109.17557
2017-08-03,109.026535
2017-08-04,108.87781
2017-08-07,108.75792
2017-08-08,108.67905
2017-08-09,108.65062
2017-08-10,108.660286
2017-08-11,108.6634
2017-08-14,108.65534
2017-08-15,108.66932
2017-08-16,108.72679
2017-08-17,108.83787
2017-08-18,108.96124
2017-08-21,109.05738
2017-08-22,109.09578
2017-08-23,109.09372
2017-08-24,109.06773
2017-08-25,109.03336
2017-08-28,109.00616
2017-08-29,108.99482
2017-08-30,109.0054
2017-08-31,109.05863
2017-09-01,109.176476
2017-09-05,109.33295
2017-09-06,109.48181
2017-09-07,109.58162
2017-09-08,109.63618
2017-09-11,109.65369
2017-09-12,109.665764
2017-09-13,109.69383
2017-09-14,109.75664
2017-09-15,109.84381
2017-09-18,109.947525
2017-09-19,110.05118
2017-09-20,110.145004
2017-09-21,110.210106
2017-09-22,110.21914
2017-09-25,110.170296
2017-09-26,110.053024
2017-09-27,109.87916
2017-09-28,109.6934
2017-09-29,109.53991
2017-10-02,109.46128
2017-10-03,109.47298
2017-10-04,109.550415
2017-10-05,109.664696
2017-10-06,109.81625
2017-10-09,109.99565
2017-10-10,110.18899
2017-10-11,110.37623
2017-10-12,110.540665
2017-10-13,110.687035
2017-10-16,110.82766
2017-10-17,110.9698
2017-10-18,111.10854
2017-10-19,111.23323
2017-10-20,111.34024
2017-10-23,111.44918
2017-10-24,111.5704
2017-10-25,111.701065
2017-10-26,111.82305
2017-10-27,111.92184
2017-10-30,112.11793
2017-10-31,112.47696
2017-11-01,112.96093
2017-11-02,113.481125
2017-11-03,113.96447
2017-11-06,114.35637
2017-11-07,114.636765
2017-11-08,114.80516
2017-11-09,114.8877
2017-11-10,114.906395
2017-11-13,114.88069
2017-11-14,114.83296
2017-11-15,114.78597
2017-11-16,114.73749
2017-11-17,114.68982
2017-11-20,114.62504
2017-11-21,114.53869
2017-11-22,114.46952
2017-11-24,114.430534
2017-11-27,114.424706
2017-11-28,114.4605
2017-11-29,114.55886
2017-11-30,114.675896
2017-12-01,114.78746
2017-12-04,114.87968
2017-12-05,114.863625
2017-12-06,114.711105
2017-12-07,114.481316
2017-12-08,114.24525
2017-12-11,114.105125
2017-12-12,114.14037
2017-12-13,114.364
2017-12-14,114.715645
2017-12-15,115.08669
2017-12-18,115.43794
2017-12-19,115.732956
2017-12-20,115.93618
2017-12-21,116.029106
2017-12-22,116.0218
2017-12-26,115.946976
2017-12-27,115.84326
2017-12-28,115.753716
2017-12-29,115.70578
2018-01-02,115.70148
2018-01-03,115.73893
2018-01-04,115.81547
2018-01-05,115.93714
2018-01-08,116.12193
2018-01-09,116.363
2018-01-10,116.62799
2018-01-11,116.86591
2018-01-12,117.04413
2018-01-16,117.189476
2018-01-17,117.29603
2018-01-18,117.40644
2018-01-19,117.54669
2018-01-22,117.71508
2018-01-23,117.9346
2018-01-24,118.20932
2018-01-25,118.51321
2018-01-26,118.819405
2018-01-29,119.14235
2018-01-30,119.476074
2018-01-31,119.766754
2018-02-01,120.02956
2018-02-02,120.25796
2018-02-05,120.377304
2018-02-06,120.247665
2018-02-07,119.91729
2018-02-08,119.4546
2018-02-09,118.81663
2018-02-12,118.142
2018-02-13,117.59152
2018-02-14,117.275276
2018-02-15,117.257416
2018-02-16,117.55325
2018-02-20,118.066154
2018-02-21,118.67138
2018-02-22,119.212265
2018-02-23,119.584785
2018-02-26,119.8139
2018-02-27,119.99334
2018-02-28,120.16554
2018-03-01,120.33233
2018-03-02,120.45645
2018-03-05,120.516426
2018-03-06,120.52717
2018-03-07,120.50497
2018-03-08,120.48317
2018-03-09,120.50069
2018-03-12,120.62919
2018-03-13,120.8937
2018-03-14,121.19992
2018-03-15,121.43414
2018-03-16,121.534645
2018-03-19,121.50581
2018-03-20,121.34434
2018-03-21,121.089294
2018-03-22,120.78361
2018-03-23,120.405464
2018-03-26,119.88229
2018-03-27,119.418846
2018-03-28,119.048965
2018-03-29,118.77284
2018-04-02,118.62525
2018-04-03,118.53632
2018-04-04,118.472046
2018-04-05,118.483925
2018-04-06,118.60176
2018-04-09,118.75778
2018-04-10,118.895775
2018-04-11,119.035965
2018-04-12,119.16981
2018-04-13,119.33103
2018-04-16,119.521126
2018-04-17,119.751686
2018-04-18,120.063156
2018-04-19,120.464584
2018-04-20,120.91326
2018-04-23,121.31692
2018-04-24,121.61243
2018-04-25,121.71493
2018-04-26,121.58336
2018-04-27,121.30563
2018-04-30,121.040985
2018-05-01,120.84497
2018-05-02,120.769325
2018-05-03,120.77923
2018-05-04,120.83568
2018-05-07,120.92948
2018-05-08,121.07588
2018-05-09,121.26058
2018-05-10,121.48521
2018-05-11,121.760704
2018-05-14,122.06586
2018-05-15,122.37367
2018-05-16,122.63727
2018-05-17,122.82857
2018-05-18,122.9114
2018-05-21,122.88696
2018-05-22,122.81936
2018-05-23,122.76675
2018-05-24,122.794815
2018-05-25,122.916504
2018-05-29,123.10384
2018-05-30,123.30523
2018-05-31,123.49835
2018-06-01,123.664215
2018-06-04,123.84028
2018-06-05,124.07159
2018-06-06,124.38054
2018-06-07,124.757065
2018-06-08,125.120964
2018-06-11,125.417816
2018-06-12,125.603836
2018-06-13,125.67553
2018-06-14,125.64588
2018-06-15,125.56206
2018-06-18,125.43973
2018-06-19,125.31458
2018-06-20,125.21573
2018-06-21,125.18386
2018-06-22,125.213974
2018-06-25,125.26333
2018-06-26,125.2417
2018-06-27,125.11755
2018-06-28,124.861984
2018-06-29,124.52375
2018-07-02,124.18093
2018-07-03,123.93872
2018-07-05,123.82797
2018-07-06,123.8507
2018-07-09,124.0043
2018-07-10,124.27755
2018-07-11,124.63293
2018-07-12,125.01023
2018-07-13,125.40551
2018-07-16,125.83793
2018-07-17,126.28827
2018-07-18,126.74508
2018-07-19,127.162926
2018-07-20,127.48231
2018-07-23,127.71733
2018-07-24,127.93853
2018-07-25,128.1868
2018-07-26,128.54834
2018-07-27,129.01646
2018-07-30,129.48692
2018-07-31,129.80145
2018-08-01,129.88522
2018-08-02,129.74826
2018-08-03,129.49791
2018-08-06,129.25885
2018-08-07,129.12093
2018-08-08,129.13673
2018-08-09,129.31485
2018-08-10,129.61778
2018-08-13,129.96193
2018-08-14,130.24716
2018-08-15,130.44243
2018-08-16,130.51282
2018-08-17,130.45874
2018-08-20,130.31065
2018-08-21,130.0984
2018-08-22,129.83803
2018-08-23,129.58347
2018-08-24,129.39435
2018-08-27,129.32433
2018-08-28,129.41473
2018-08-29,129.67043
2018-08-30,130.09102
2018-08-31,130.62608
2018-09-04,131.20561
2018-09-05,131.7384
2018-09-06,132.07416
2018-09-07,132.1394
2018-09-10,131.92348
2018-09-11,131.53836
2018-09-12,131.18
2018-09-13,130.98378
2018-09-14,131.03775
2018-09-17,131.34662
2018-09-18,131.80785
2018-09-19,132.32071
2018-09-20,132.7558
2018-09-21,133.0741
2018-09-24,133.29451
2018-09-25,133.46214
2018-09-26,133.60934
2018-09-27,133.741
2018-09-28,133.86339
2018-10-01,133.97577
2018-10-02,134.10507
2018-10-03,134.25307
2018-10-04,134.40909
2018-10-05,134.49728
2018-10-08,134.45163
2018-10-09,134.2101
2018-10-10,133.83272
2018-10-11,133.23698
2018-10-12,132.41693
2018-10-15,131.56808
2018-10-16,130.81876
2018-10-17,130.35019
2018-10-18,130.20584
2018-10-19,130.29138
2018-10-22,130.48247
2018-10-23,130.69254
2018-10-24,130.82498
2018-10-25,130.67004
2018-10-26,130.30841
2018-10-29,129.85799
2018-10-30,129.34787
2018-10-31,128.8166
2018-11-01,128.40506
2018-11-02,128.16309
2018-11-05,128.10004
2018-11-06,128.21529
2018-11-07,128.47229
2018-11-08,128.9131
2018-11-09,129.51872
2018-11-12,130.16367
2018-11-13,130.65524
2018-11-14,130.8723
2018-11-15,130.74596
2018-11-16,130.38193
2018-11-19,129.97719
2018-11-20,129.58199
2018-11-21,129.13593
2018-11-23,128.65656
2018-11-26,128.18834
2018-11-27,127.87449
2018-11-28,127.80137
2018-11-29,128.07793
2018-11-30,128.66917
2018-12-03,129.46701
2018-12-04,130.35298
2018-12-06,131.11575
2018-12-07,131.62091
2018-12-10,131.7157
2018-12-11,131.4279
2018-12-12,130.9462
2018-12-13,130.48831
2018-12-14,130.19801
2018-12-17,130.0467
2018-12-18,129.88654
2018-12-19,129.62814
2018-12-20,129.24951
2018-12-21,128.72766
2018-12-24,128.00584
2018-12-26,126.9821
2018-12-27,125.91628
2018-12-28,125.087135
2018-12-31,124.61062
2019-01-02,124.50993
2019-01-03,124.6901
2019-01-04,124.93518
2019-01-07,125.18143
2019-01-08,125.4062
2019-01-09,125.62194
2019-01-10,125.87596
2019-01-11,126.17072
2019-01-14,126.46277
2019-01-15,126.687935
2019-01-16,126.88201
2019-01-17,127.091286
2019-01-18,127.356544
2019-01-22,127.721794
2019-01-23,128.13051
2019-01-24,128.53407
2019-01-25,128.87471
2019-01-28,129.1391
2019-01-29,129.27837
2019-01-30,129.22156
2019-01-31,129.04779
2019-02-01,128.80878
2019-02-04,128.5134
2019-02-05,128.25919
2019-02-06,128.1561
2019-02-07,128.21758
2019-02-08,128.38208
2019-02-11,128.58127
2019-02-12,128.74527
2019-02-13,128.87317
2019-02-14,128.97641
2019-02-15,129.06934
2019-02-19,129.19366
2019-02-20,129.3674
2019-02-21,129.5681
2019-02-22,129.81938
2019-02-25,130.1628
2019-02-26,130.61348
2019-02-27,131.16
2019-02-28,131.74857
2019-03-01,132.30635
2019-03-04,132.78276
2019-03-05,133.14133
2019-03-06,133.35753
2019-03-07,133.43854
2019-03-08,133.38187
2019-03-11,133.21535
2019-03-12,133.0466
2019-03-13,132.98174
2019-03-14,133.0916
2019-03-15,133.37784
2019-03-18,133.81859
2019-03-19,134.39171
2019-03-20,135.04114
2019-03-21,135.68791
2019-03-22,136.32378
2019-03-25,136.85838
2019-03-26,137.23792
2019-03-27,137.45416
2019-03-28,137.50426
2019-03-29,137.4206
2019-04-01,137.282
2019-04-02,137.18878
2019-04-03,137.20596
2019-04-04,137.36577
2019-04-05,137.63371
2019-04-08,137.9603
2019-04-09,138.28995
2019-04-10,138.55928
2019-04-11,138.75146
2019-04-12,138.87495
2019-04-15,138.96419
2019-04-16,139.05179
2019-04-17,139.14816
2019-04-18,139.27565
2019-04-22,139.47939
2019-04-23,139.78076
2019-04-24,140.20366
2019-04-25,140.717
2019-04-26,141.34828
2019-04-29,142.1081
2019-04-30,142.94998
2019-05-01,143.81099
2019-05-02,144.55719
2019-05-03,145.05034
2019-05-06,145.28415
2019-05-07,145.29486
2019-05-08,145.0896
2019-05-09,144.71344
2019-05-10,144.24866
2019-05-13,143.83644
2019-05-14,143.46347
2019-05-15,143.14682
2019-05-16,142.9509
2019-05-17,142.96957
2019-05-20,143.19736
2019-05-21,143.5391
2019-05-22,143.90047
2019-05-23,144.22287
2019-05-24,144.43877
2019-05-28,144.518
2019-05-29,144.46304
2019-05-30,144.28027
2019-05-31,144.02388
2019-06-03,143.70369
2019-06-04,143.22913
2019-06-05,142.6742
2019-06-06,142.2244
2019-06-07,142.04907
2019-06-10,142.28731
2019-06-11,142.94214
2019-06-12,143.90579
2019-06-13,144.98907
2019-06-14,146.02226
2019-06-17,146.87936
2019-06-18,147.49977
2019-06-19,147.92876
2019-06-20,148.24196
2019-06-21,148.5329
2019-06-24,148.85872
2019-06-25,149.24771
2019-06-26,149.5975
2019-06-27,149.81296
2019-06-28,149.8412
2019-07-01,149.69376
2019-07-02,149.47429
2019-07-03,149.30911
2019-07-05,149.28735
2019-07-08,149.42169
2019-07-09,149.6744
2019-07-10,149.9726
2019-07-11,150.27666
2019-07-12,150.56871
2019-07-15,150.84642
2019-07-16,151.10545
2019-07-17,151.29764
2019-07-18,151.35944
2019-07-19,151.27377
2019-07-22,151.07349
2019-07-23,150.86511
2019-07-24,150.7584
2019-07-25,150.8271
2019-07-26,151.07098
2019-07-29,151.46352
2019-07-30,151.93959
2019-07-31,152.40945
2019-08-01,152.70139
2019-08-02,152.73618
2019-08-05,152.49496
2019-08-06,151.91656
2019-08-07,151.11049
2019-08-08,150.26643
2019-08-09,149.65938
2019-08-12,149.38914
2019-08-13,149.38916
2019-08-14,149.6164
2019-08-15,149.90747
2019-08-16,150.10991
2019-08-19,150.19012
2019-08-20,150.23611
2019-08-21,150.29884
2019-08-22,150.43202
2019-08-23,150.6324
2019-08-26,150.77098
2019-08-27,150.78055
2019-08-28,150.66614
2019-08-29,150.46725
