Date,Predicted_Close
2015-01-13,52.847694
2015-01-14,52.92111
2015-01-15,52.99529
2015-01-16,53.031624
2015-01-20,53.00863
2015-01-21,52.946194
2015-01-22,52.880245
2015-01-23,52.85376
2015-01-26,52.889507
2015-01-27,52.982178
2015-01-28,53.085472
2015-01-29,53.188847
2015-01-30,53.307636
2015-02-02,53.437057
2015-02-03,53.570328
2015-02-04,53.69655
2015-02-05,53.80828
2015-02-06,53.90383
2015-02-09,53.976074
2015-02-10,54.02497
2015-02-11,54.066513
2015-02-12,54.127636
2015-02-13,54.227306
2015-02-17,54.36538
2015-02-18,54.527317
2015-02-19,54.69364
2015-02-20,54.84117
2015-02-23,54.958004
2015-02-24,55.059402
2015-02-25,55.153
2015-02-26,55.21986
2015-02-27,55.25522
2015-03-02,55.251965
2015-03-03,55.216396
2015-03-04,55.16427
2015-03-05,55.10739
2015-03-06,55.043507
2015-03-09,54.9741
2015-03-10,54.907944
2015-03-11,54.83906
2015-03-12,54.75265
2015-03-13,54.65884
2015-03-16,54.5695
2015-03-17,54.502884
2015-03-18,54.481323
2015-03-19,54.518223
2015-03-20,54.60066
2015-03-23,54.69406
2015-03-24,54.77473
2015-03-25,54.826763
2015-03-26,54.827515
2015-03-27,54.77843
2015-03-30,54.692417
2015-03-31,54.608185
2015-04-01,54.545994
2015-04-02,54.511307
2015-04-06,54.50633
2015-04-07,54.53649
2015-04-08,54.589222
2015-04-09,54.644455
2015-04-10,54.6916
2015-04-13,54.728855
2015-04-14,54.75594
2015-04-15,54.7711
2015-04-16,54.77752
2015-04-17,54.776024
2015-04-20,54.76022
2015-04-21,54.74444
2015-04-22,54.737556
2015-04-23,54.751453
2015-04-24,54.79459
2015-04-27,54.866356
2015-04-28,54.96854
2015-04-29,55.07985
2015-04-30,55.165524
2015-05-01,55.184486
2015-05-04,55.145664
2015-05-05,55.075985
2015-05-06,54.988
2015-05-07,54.890404
2015-05-08,54.79834
2015-05-11,54.737637
2015-05-12,54.714043
2015-05-13,54.71801
2015-05-14,54.736156
2015-05-15,54.772507
2015-05-18,54.826363
2015-05-19,54.898495
2015-05-20,54.982323
2015-05-21,55.06625
2015-05-22,55.146084
2015-05-26,55.224125
2015-05-27,55.282993
2015-05-28,55.323593
2015-05-29,55.350044
2015-06-01,55.358067
2015-06-02,55.34854
2015-06-03,55.32344
2015-06-04,55.28918
2015-06-05,55.249374
2015-06-08,55.20459
2015-06-09,55.15288
2015-06-10,55.0944
2015-06-11,55.042007
2015-06-12,55.00518
2015-06-15,54.979496
2015-06-16,54.95757
2015-06-17,54.938675
2015-06-18,54.922195
2015-06-19,54.9115
2015-06-22,54.901672
2015-06-23,54.894405
2015-06-24,54.88863
2015-06-25,54.889194
2015-06-26,54.8954
2015-06-29,54.900146
2015-06-30,54.885868
2015-07-01,54.850044
2015-07-02,54.806786
2015-07-06,54.770084
2015-07-07,54.74625
2015-07-08,54.734447
2015-07-09,54.71343
2015-07-10,54.655975
2015-07-13,54.573494
2015-07-14,54.502243
2015-07-15,54.46886
2015-07-16,54.488037
2015-07-17,54.563896
2015-07-20,54.687504
2015-07-21,54.848957
2015-07-22,55.01955
2015-07-23,55.138012
2015-07-24,55.167362
2015-07-27,55.103973
2015-07-28,54.964584
2015-07-29,54.789223
2015-07-30,54.61926
2015-07-31,54.482212
2015-08-03,54.384903
2015-08-04,54.307514
2015-08-05,54.211872
2015-08-06,54.085213
2015-08-07,53.939564
2015-08-10,53.800465
2015-08-11,53.714905
2015-08-12,53.673714
2015-08-13,53.663284
2015-08-14,53.669285
2015-08-17,53.68329
2015-08-18,53.706223
2015-08-19,53.73428
2015-08-20,53.754246
2015-08-21,53.744896
2015-08-24,53.66155
2015-08-25,53.47936
2015-08-26,53.22195
2015-08-27,52.973057
2015-08-28,52.82039
2015-08-31,52.804707
2015-09-01,52.91034
2015-09-02,53.059723
2015-09-03,53.202984
2015-09-04,53.30121
2015-09-08,53.332447
2015-09-09,53.318054
2015-09-10,53.278477
2015-09-11,53.245663
2015-09-14,53.249737
2015-09-15,53.304924
2015-09-16,53.407696
2015-09-17,53.537743
2015-09-18,53.653927
2015-09-21,53.722607
2015-09-22,53.74209
2015-09-23,53.717216
2015-09-24,53.667812
2015-09-25,53.61993
2015-09-28,53.58992
2015-09-29,53.570427
2015-09-30,53.532516
2015-10-01,53.467274
2015-10-02,53.378376
2015-10-05,53.283894
2015-10-06,53.20565
2015-10-07,53.160603
2015-10-08,53.15033
2015-10-09,53.159176
2015-10-12,53.184345
2015-10-13,53.219513
2015-10-14,53.25738
2015-10-15,53.283195
2015-10-16,53.29718
2015-10-19,53.300125
2015-10-20,53.298275
2015-10-21,53.308643
2015-10-22,53.339935
2015-10-23,53.39887
2015-10-26,53.4997
2015-10-27,53.617832
2015-10-28,53.717537
2015-10-29,53.800873
2015-10-30,53.882347
2015-11-02,53.963383
2015-11-03,54.048035
2015-11-04,54.141903
2015-11-05,54.238346
2015-11-06,54.322414
2015-11-09,54.382645
2015-11-10,54.411873
2015-11-11,54.390236
2015-11-12,54.31161
2015-11-13,54.188663
2015-11-16,54.028526
2015-11-17,53.860203
2015-11-18,53.711926
2015-11-19,53.62232
2015-11-20,53.61619
2015-11-23,53.690804
2015-11-24,53.810715
2015-11-25,53.940033
2015-11-27,54.045235
2015-11-30,54.10614
2015-12-01,54.123253
2015-12-02,54.104282
2015-12-03,54.05784
2015-12-04,53.991093
2015-12-07,53.936172
2015-12-08,53.91201
2015-12-09,53.920902
2015-12-10,53.939373
2015-12-11,53.94859
2015-12-14,53.923584
2015-12-15,53.853214
2015-12-16,53.736412
2015-12-17,53.59503
2015-12-18,53.44586
2015-12-21,53.290703
2015-12-22,53.144066
2015-12-23,53.021706
2015-12-24,52.941082
2015-12-28,52.905205
2015-12-29,52.899136
2015-12-30,52.91558
2015-12-31,52.93933
2016-01-04,52.946434
2016-01-05,52.925716
2016-01-06,52.86659
2016-01-07,52.763493
2016-01-08,52.606716
2016-01-11,52.41198
2016-01-12,52.219933
2016-01-13,52.075138
2016-01-14,51.98819
2016-01-15,51.96166
2016-01-19,51.972565
2016-01-20,51.991005
2016-01-21,51.997574
2016-01-22,51.983402
2016-01-25,51.97788
2016-01-26,51.99531
2016-01-27,52.037613
2016-01-28,52.06302
2016-01-29,52.043
2016-02-01,51.992115
2016-02-02,51.93121
2016-02-03,51.868507
2016-02-04,51.819958
2016-02-05,51.800117
2016-02-08,51.798306
2016-02-09,51.804375
2016-02-10,51.811142
2016-02-11,51.81053
2016-02-12,51.79673
2016-02-16,51.77221
2016-02-17,51.75756
2016-02-18,51.775055
2016-02-19,51.820515
2016-02-22,51.87666
2016-02-23,51.930264
2016-02-24,51.96068
2016-02-25,51.96471
2016-02-26,51.953556
2016-02-29,51.94087
2016-03-01,51.93503
2016-03-02,51.958523
2016-03-03,52.021305
2016-03-04,52.11829
2016-03-07,52.23967
2016-03-08,52.36144
2016-03-09,52.455784
2016-03-10,52.50747
2016-03-11,52.51684
2016-03-14,52.501324
2016-03-15,52.481777
2016-03-16,52.48331
2016-03-17,52.52398
2016-03-18,52.601093
2016-03-21,52.697636
2016-03-22,52.791653
2016-03-23,52.869293
2016-03-24,52.920586
2016-03-28,52.941
2016-03-29,52.93211
2016-03-30,52.91589
2016-03-31,52.92146
2016-04-01,52.95869
2016-04-04,53.02609
2016-04-05,53.116833
2016-04-06,53.20889
2016-04-07,53.287514
2016-04-08,53.331543
2016-04-11,53.332825
2016-04-12,53.300453
2016-04-13,53.25922
2016-04-14,53.239082
2016-04-15,53.255074
2016-04-18,53.29208
2016-04-19,53.315876
2016-04-20,53.300987
2016-04-21,53.244232
2016-04-22,53.153515
2016-04-25,53.04602
2016-04-26,52.939606
2016-04-27,52.845905
2016-04-28,52.737427
2016-04-29,52.58299
2016-05-02,52.376392
2016-05-03,52.140167
2016-05-04,51.91976
2016-05-05,51.749184
2016-05-06,51.64227
2016-05-09,51.593044
2016-05-10,51.584984
2016-05-11,51.601913
2016-05-12,51.624397
2016-05-13,51.627728
2016-05-16,51.60226
2016-05-17,51.571278
2016-05-18,51.556347
2016-05-19,51.572174
2016-05-20,51.6175
2016-05-23,51.684547
2016-05-24,51.7659
2016-05-25,51.857628
2016-05-26,51.960506
2016-05-27,52.072865
2016-05-31,52.1854
2016-06-01,52.28293
2016-06-02,52.34612
2016-06-03,52.36264
2016-06-06,52.336597
2016-06-07,52.28736
2016-06-08,52.238342
2016-06-09,52.205456
2016-06-10,52.198055
2016-06-13,52.21064
2016-06-14,52.22382
2016-06-15,52.223316
2016-06-16,52.203285
2016-06-17,52.169384
2016-06-20,52.120567
2016-06-21,52.059277
2016-06-22,51.998074
2016-06-23,51.94724
2016-06-24,51.915306
2016-06-27,51.890568
2016-06-28,51.854393
2016-06-29,51.80736
2016-06-30,51.76284
2016-07-01,51.7391
2016-07-05,51.746616
2016-07-06,51.778423
2016-07-07,51.82312
2016-07-08,51.870605
2016-07-11,51.91603
2016-07-12,51.957584
2016-07-13,51.996002
2016-07-14,52.028233
2016-07-15,52.06137
2016-07-18,52.099884
2016-07-19,52.14771
2016-07-20,52.20301
2016-07-21,52.259254
2016-07-22,52.30576
2016-07-25,52.33086
2016-07-26,52.32371
2016-07-27,52.28168
2016-07-28,52.247555
2016-07-29,52.262936
2016-08-01,52.339085
2016-08-02,52.470123
2016-08-03,52.62279
2016-08-04,52.766212
2016-08-05,52.881523
2016-08-08,52.968765
2016-08-09,53.038483
2016-08-10,53.101498
2016-08-11,53.15789
2016-08-12,53.20325
2016-08-15,53.23495
2016-08-16,53.259453
2016-08-17,53.281544
2016-08-18,53.301723
2016-08-19,53.31797
2016-08-22,53.32991
2016-08-23,53.33309
2016-08-24,53.32748
2016-08-25,53.311523
2016-08-26,53.28424
2016-08-29,53.245464
2016-08-30,53.198814
2016-08-31,53.14654
2016-09-01,53.093933
2016-09-02,53.050808
2016-09-06,53.029316
2016-09-07,53.033382
2016-09-08,53.061768
2016-09-09,53.09091
2016-09-12,53.087948
2016-09-13,53.05181
2016-09-14,53.01088
2016-09-15,53.011166
2016-09-16,53.095455
2016-09-19,53.263203
2016-09-20,53.4725
2016-09-21,53.671635
2016-09-22,53.82022
2016-09-23,53.905857
2016-09-26,53.92532
2016-09-27,53.892498
2016-09-28,53.832676
2016-09-29,53.775597
2016-09-30,53.731083
2016-10-03,53.704666
2016-10-04,53.692783
2016-10-05,53.69114
2016-10-06,53.69526
2016-10-07,53.70584
2016-10-10,53.72372
2016-10-11,53.758335
2016-10-12,53.8134
2016-10-13,53.888863
2016-10-14,53.974163
2016-10-17,54.058357
2016-10-18,54.130566
2016-10-19,54.18274
2016-10-20,54.210304
2016-10-21,54.21454
2016-10-24,54.199245
2016-10-25,54.17762
2016-10-26,54.164665
2016-10-27,54.152958
2016-10-28,54.127754
2016-10-31,54.07878
2016-11-01,54.00699
2016-11-02,53.9119
2016-11-03,53.80331
2016-11-04,53.6907
2016-11-07,53.580383
2016-11-08,53.48937
2016-11-09,53.433723
2016-11-10,53.41689
2016-11-11,53.414303
2016-11-14,53.40713
2016-11-15,53.372307
2016-11-16,53.310875
2016-11-17,53.25356
2016-11-18,53.225853
2016-11-21,53.237606
2016-11-22,53.29231
2016-11-23,53.379406
2016-11-25,53.47551
2016-11-28,53.561066
2016-11-29,53.622345
2016-11-30,53.654015
2016-12-01,53.65431
2016-12-02,53.62376
2016-12-05,53.57336
2016-12-06,53.513565
2016-12-07,53.459538
2016-12-08,53.42826
2016-12-09,53.432476
2016-12-12,53.481205
2016-12-13,53.563763
2016-12-14,53.66951
2016-12-15,53.78264
2016-12-16,53.88933
2016-12-19,53.97925
2016-12-20,54.049984
2016-12-21,54.10398
2016-12-22,54.144917
2016-12-23,54.171253
2016-12-27,54.183735
2016-12-28,54.189285
2016-12-29,54.190937
2016-12-30,54.18995
2017-01-03,54.181988
2017-01-04,54.166943
2017-01-05,54.146973
2017-01-06,54.12896
2017-01-09,54.125717
2017-01-10,54.149
2017-01-11,54.19951
2017-01-12,54.271065
2017-01-13,54.348076
2017-01-17,54.41342
2017-01-18,54.461567
2017-01-19,54.49265
2017-01-20,54.50865
2017-01-23,54.51477
2017-01-24,54.516716
2017-01-25,54.51778
2017-01-26,54.530216
2017-01-27,54.559944
2017-01-30,54.604004
2017-01-31,54.65205
2017-02-01,54.69173
2017-02-02,54.75768
2017-02-03,54.86911
2017-02-06,55.02278
2017-02-07,55.204155
2017-02-08,55.395065
2017-02-09,55.575798
2017-02-10,55.733376
2017-02-13,55.85684
2017-02-14,55.948048
2017-02-15,56.022713
2017-02-16,56.09491
2017-02-17,56.168377
2017-02-21,56.241352
2017-02-22,56.31352
2017-02-23,56.383472
2017-02-24,56.44354
2017-02-27,56.487804
2017-02-28,56.515602
2017-03-01,56.52967
2017-03-02,56.55075
2017-03-03,56.586685
2017-03-06,56.63974
2017-03-07,56.701443
2017-03-08,56.760857
2017-03-09,56.805397
2017-03-10,56.82621
2017-03-13,56.82527
2017-03-14,56.81046
2017-03-15,56.78972
2017-03-16,56.778557
2017-03-17,56.787094
2017-03-20,56.81151
2017-03-21,56.85125
2017-03-22,56.891663
2017-03-23,56.928925
2017-03-24,56.958576
2017-03-27,56.976448
2017-03-28,56.983322
2017-03-29,56.999775
2017-03-30,57.04042
2017-03-31,57.104904
2017-04-03,57.180843
2017-04-04,57.252853
2017-04-05,57.314808
2017-04-06,57.35926
2017-04-07,57.381023
2017-04-10,57.379177
2017-04-11,57.357693
2017-04-12,57.315453
2017-04-13,57.258007
2017-04-17,57.19085
2017-04-18,57.126778
2017-04-19,57.0731
2017-04-20,57.030376
2017-04-21,57.008114
2017-04-24,57.00913
2017-04-25,57.037434
2017-04-26,57.094112
2017-04-27,57.16589
2017-04-28,57.23694
2017-05-01,57.293526
2017-05-02,57.345787
2017-05-03,57.407944
2017-05-04,57.481724
2017-05-05,57.55717
2017-05-08,57.636745
2017-05-09,57.74331
2017-05-10,57.889156
2017-05-11,58.060917
2017-05-12,58.24108
2017-05-15,58.421116
2017-05-16,58.586613
2017-05-17,58.722023
2017-05-18,58.785908
2017-05-19,58.77438
2017-05-22,58.709743
2017-05-23,58.62885
2017-05-24,58.562153
2017-05-25,58.523945
2017-05-26,58.518753
2017-05-30,58.53875
2017-05-31,58.570953
2017-06-01,58.596504
2017-06-02,58.606064
2017-06-05,58.613247
2017-06-06,58.620464
2017-06-07,58.630478
2017-06-08,58.64971
2017-06-09,58.67702
2017-06-12,58.67007
2017-06-13,58.582367
2017-06-14,58.41296
2017-06-15,58.184753
2017-06-16,57.93424
2017-06-19,57.69044
2017-06-20,57.506554
2017-06-21,57.40479
2017-06-22,57.38545
2017-06-23,57.426525
2017-06-26,57.499897
2017-06-27,57.57423
2017-06-28,57.614746
2017-06-29,57.61912
2017-06-30,57.586792
2017-07-03,57.529865
2017-07-05,57.46279
2017-07-06,57.403366
2017-07-07,57.35556
2017-07-10,57.327793
2017-07-11,57.328045
2017-07-12,57.35806
2017-07-13,57.411545
2017-07-14,57.488777
2017-07-17,57.590336
2017-07-18,57.710175
2017-07-19,57.837803
2017-07-20,57.96463
2017-07-21,58.076103
2017-07-24,58.160145
2017-07-25,58.222557
2017-07-26,58.275017
2017-07-27,58.329296
2017-07-28,58.371708
2017-07-31,58.383457
2017-08-01,58.352867
2017-08-02,58.29173
2017-08-03,58.2656
2017-08-04,58.306015
2017-08-07,58.415535
2017-08-08,58.585957
2017-08-09,58.796917
2017-08-10,59.02166
2017-08-11,59.19859
2017-08-14,59.30024
2017-08-15,59.340973
2017-08-16,59.35844
2017-08-17,59.379417
2017-08-18,59.39685
2017-08-21,59.397964
2017-08-22,59.37464
2017-08-23,59.34546
2017-08-24,59.32982
2017-08-25,59.332874
2017-08-28,59.355015
2017-08-29,59.400593
2017-08-30,59.474636
2017-08-31,59.57332
2017-09-01,59.687134
2017-09-05,59.80105
2017-09-06,59.88689
2017-09-07,59.9263
2017-09-08,59.91348
2017-09-11,59.841667
2017-09-12,59.741646
2017-09-13,59.644814
2017-09-14,59.56616
2017-09-15,59.502583
2017-09-18,59.45909
2017-09-19,59.429176
2017-09-20,59.40602
2017-09-21,59.367664
2017-09-22,59.28613
2017-09-25,59.147106
2017-09-26,58.954758
2017-09-27,58.752987
2017-09-28,58.59401
2017-09-29,58.502457
2017-10-02,58.483532
2017-10-03,58.51975
2017-10-04,58.587517
2017-10-05,58.65513
2017-10-06,58.71175
2017-10-09,58.753937
2017-10-10,58.78621
2017-10-11,58.81411
2017-10-12,58.845287
2017-10-13,58.879055
2017-10-16,58.91793
2017-10-17,58.97962
2017-10-18,59.07328
2017-10-19,59.187366
2017-10-20,59.277924
2017-10-23,59.315434
2017-10-24,59.29281
2017-10-25,59.229397
2017-10-26,59.148796
2017-10-27,59.08031
2017-10-30,59.07995
2017-10-31,59.19399
2017-11-01,59.43312
2017-11-02,59.74603
2017-11-03,60.06945
2017-11-06,60.373775
2017-11-07,60.648155
2017-11-08,60.887585
2017-11-09,61.096462
2017-11-10,61.273777
2017-11-13,61.412735
2017-11-14,61.504852
2017-11-15,61.53247
2017-11-16,61.480175
2017-11-17,61.371452
2017-11-20,61.237026
2017-11-21,61.10732
2017-11-22,61.026367
2017-11-24,61.027164
2017-11-27,61.109478
2017-11-28,61.24006
2017-11-29,61.369984
2017-11-30,61.437374
2017-12-01,61.428093
2017-12-04,61.352535
2017-12-05,61.231113
2017-12-06,61.092903
2017-12-07,60.96249
2017-12-08,60.860207
2017-12-11,60.7962
2017-12-12,60.791447
2017-12-13,60.840847
2017-12-14,60.927273
2017-12-15,61.02619
2017-12-18,61.12612
2017-12-19,61.233776
2017-12-20,61.337677
2017-12-21,61.423386
2017-12-22,61.485844
2017-12-26,61.525463
2017-12-27,61.517178
2017-12-28,61.45263
2017-12-29,61.347248
2018-01-02,61.21549
2018-01-03,61.09851
2018-01-04,61.026985
2018-01-05,61.01648
2018-01-08,61.073975
2018-01-09,61.18013
2018-01-10,61.303528
2018-01-11,61.413807
2018-01-12,61.497025
2018-01-16,61.561504
2018-01-17,61.611416
2018-01-18,61.669422
2018-01-19,61.74878
2018-01-22,61.842716
2018-01-23,61.926758
2018-01-24,61.981464
2018-01-25,61.980484
2018-01-26,61.89796
2018-01-29,61.742085
2018-01-30,61.522217
2018-01-31,61.26205
2018-02-01,61.002026
2018-02-02,60.783245
2018-02-05,60.582325
2018-02-06,60.35366
2018-02-07,60.12653
2018-02-08,59.91673
2018-02-09,59.709694
2018-02-12,59.514416
2018-02-13,59.388573
2018-02-14,59.375908
2018-02-15,59.496925
2018-02-16,59.762764
2018-02-20,60.13203
2018-02-21,60.52998
2018-02-22,60.877415
2018-02-23,61.13055
2018-02-26,61.296883
2018-02-27,61.423935
2018-02-28,61.547043
2018-03-01,61.680107
2018-03-02,61.79868
2018-03-05,61.886745
2018-03-06,61.94148
2018-03-07,61.966713
2018-03-08,61.96001
2018-03-09,61.938763
2018-03-12,61.94065
2018-03-13,61.99786
2018-03-14,62.10236
2018-03-15,62.217384
2018-03-16,62.309036
2018-03-19,62.353107
2018-03-20,62.326176
2018-03-21,62.230057
2018-03-22,62.062172
2018-03-23,61.827175
2018-03-26,61.527496
2018-03-27,61.245773
2018-03-28,61.02237
2018-03-29,60.86083
2018-04-02,60.759674
2018-04-03,60.700413
2018-04-04,60.674423
2018-04-05,60.693676
2018-04-06,60.76636
2018-04-09,60.853493
2018-04-10,60.928616
2018-04-11,60.997677
2018-04-12,61.062733
2018-04-13,61.134583
2018-04-16,61.220898
2018-04-17,61.326435
2018-04-18,61.460987
2018-04-19,61.616493
2018-04-20,61.740826
2018-04-23,61.74994
2018-04-24,61.606712
2018-04-25,61.31525
2018-04-26,60.94164
2018-04-27,60.577446
2018-04-30,60.278316
2018-05-01,60.093872
2018-05-02,60.060436
2018-05-03,60.215115
2018-05-04,60.53397
2018-05-07,60.989773
2018-05-08,61.52579
2018-05-09,62.06969
2018-05-10,62.55903
2018-05-11,62.965546
2018-05-14,63.273357
2018-05-15,63.479816
2018-05-16,63.58607
2018-05-17,63.621197
2018-05-18,63.612198
2018-05-21,63.579945
2018-05-22,63.55072
2018-05-23,63.53796
2018-05-24,63.552563
2018-05-25,63.59201
2018-05-29,63.647995
2018-05-30,63.703148
2018-05-31,63.739895
2018-06-01,63.744877
2018-06-04,63.739647
2018-06-05,63.75564
2018-06-06,63.818573
2018-06-07,63.934937
2018-06-08,64.08563
2018-06-11,64.22924
2018-06-12,64.32872
2018-06-13,64.37388
2018-06-14,64.36161
2018-06-15,64.30498
2018-06-18,64.2129
2018-06-19,64.10091
2018-06-20,63.967224
2018-06-21,63.82396
2018-06-22,63.681164
2018-06-25,63.54713
2018-06-26,63.41158
2018-06-27,63.28715
2018-06-28,63.18583
2018-06-29,63.123825
2018-07-02,63.10324
2018-07-03,63.129482
2018-07-05,63.17288
2018-07-06,63.21483
2018-07-09,63.261475
2018-07-10,63.33561
2018-07-11,63.443924
2018-07-12,63.56014
2018-07-13,63.677677
2018-07-16,63.791893
2018-07-17,63.89376
2018-07-18,63.979298
2018-07-19,64.03954
2018-07-20,64.08108
2018-07-23,64.10934
2018-07-24,64.1303
2018-07-25,64.15763
2018-07-26,64.210495
2018-07-27,64.289505
2018-07-30,64.36138
2018-07-31,64.39119
2018-08-01,64.366554
2018-08-02,64.372406
2018-08-03,64.508934
2018-08-06,64.80469
2018-08-07,65.22823
2018-08-08,65.70047
2018-08-09,66.13576
2018-08-10,66.479996
2018-08-13,66.70547
2018-08-14,66.823586
2018-08-15,66.87113
2018-08-16,66.890785
2018-08-17,66.93415
2018-08-20,67.05446
2018-08-21,67.2503
2018-08-22,67.486664
2018-08-23,67.718346
2018-08-24,67.90975
2018-08-27,68.045006
2018-08-28,68.13489
2018-08-29,68.207375
2018-08-30,68.30436
2018-08-31,68.458275
2018-09-04,68.68683
2018-09-05,68.97965
2018-09-06,69.29291
2018-09-07,69.554306
2018-09-10,69.70217
2018-09-11,69.69612
2018-09-12,69.57762
2018-09-13,69.39808
2018-09-14,69.247086
2018-09-17,69.16489
2018-09-18,69.1207
2018-09-19,69.0791
2018-09-20,69.01724
2018-09-21,68.93991
2018-09-24,68.845535
2018-09-25,68.76016
2018-09-26,68.714485
2018-09-27,68.71081
2018-09-28,68.76707
2018-10-01,68.88709
2018-10-02,69.06418
2018-10-03,69.28777
2018-10-04,69.551506
2018-10-05,69.80961
2018-10-08,69.99619
2018-10-09,70.06948
2018-10-10,70.04581
2018-10-11,69.89046
2018-10-12,69.59309
2018-10-15,69.253265
2018-10-16,68.93302
2018-10-17,68.70931
2018-10-18,68.60527
2018-10-19,68.57779
2018-10-22,68.59616
2018-10-23,68.64103
2018-10-24,68.70928
2018-10-25,68.74631
2018-10-26,68.74564
2018-10-29,68.69508
2018-10-30,68.57208
2018-10-31,68.3845
2018-11-01,68.20639
2018-11-02,68.11362
2018-11-05,68.047485
2018-11-06,67.90587
2018-11-07,67.645195
2018-11-08,67.3353
2018-11-09,67.05646
2018-11-12,66.833595
2018-11-13,66.596
2018-11-14,66.282135
2018-11-15,65.84476
2018-11-16,65.34461
2018-11-19,64.888725
2018-11-20,64.49822
2018-11-21,64.109795
2018-11-23,63.692997
2018-11-26,63.224632
2018-11-27,62.749672
2018-11-28,62.327515
2018-11-29,62.048527
2018-11-30,61.940968
2018-12-03,61.97865
2018-12-04,62.14705
2018-12-06,62.349083
2018-12-07,62.48609
2018-12-10,62.463104
2018-12-11,62.263573
2018-12-12,61.930325
2018-12-13,61.55884
2018-12-14,61.246353
2018-12-17,61.017097
2018-12-18,60.85716
2018-12-19,60.758152
2018-12-20,60.671402
2018-12-21,60.535995
2018-12-24,60.28947
2018-12-26,59.892773
2018-12-27,59.477543
2018-12-28,59.14467
2018-12-31,58.955696
2019-01-02,58.928226
2019-01-03,59.03208
2019-01-04,59.10542
2019-01-07,59.07173
2019-01-08,58.92095
2019-01-09,58.711655
2019-01-10,58.532707
2019-01-11,58.449005
2019-01-14,58.4687
2019-01-15,58.54838
2019-01-16,58.656815
2019-01-17,58.777824
2019-01-18,58.902428
2019-01-22,59.02722
2019-01-23,59.12335
2019-01-24,59.175533
2019-01-25,59.1759
2019-01-28,59.16454
2019-01-29,59.166744
2019-01-30,59.182034
2019-01-31,59.272583
2019-02-01,59.472244
2019-02-04,59.764744
2019-02-05,60.13045
2019-02-06,60.54364
2019-02-07,60.95985
2019-02-08,61.309536
2019-02-11,61.54605
2019-02-12,61.65056
2019-02-13,61.64736
2019-02-14,61.57605
2019-02-15,61.485374
2019-02-19,61.411182
2019-02-20,61.37562
2019-02-21,61.389748
2019-02-22,61.43964
2019-02-25,61.51548
2019-02-26,61.610893
2019-02-27,61.714554
2019-02-28,61.815998
2019-03-01,61.893204
2019-03-04,61.94462
2019-03-05,61.981354
2019-03-06,62.011555
2019-03-07,62.032875
2019-03-08,62.029186
2019-03-11,61.99645
2019-03-12,61.98255
2019-03-13,62.034863
2019-03-14,62.17141
2019-03-15,62.38815
2019-03-18,62.668255
2019-03-19,62.98653
2019-03-20,63.295067
2019-03-21,63.560925
2019-03-22,63.809998
2019-03-25,64.03382
2019-03-26,64.20285
2019-03-27,64.285576
2019-03-28,64.28723
2019-03-29,64.234856
2019-04-01,64.17068
2019-04-02,64.13689
2019-04-03,64.17297
2019-04-04,64.29465
2019-04-05,64.48639
2019-04-08,64.71589
2019-04-09,64.966446
2019-04-10,65.21222
2019-04-11,65.43411
2019-04-12,65.6066
2019-04-15,65.71547
2019-04-16,65.76426
2019-04-17,65.76597
2019-04-18,65.76875
2019-04-22,65.811646
2019-04-23,65.90759
2019-04-24,66.06753
2019-04-25,66.27504
2019-04-26,66.48595
2019-04-29,66.65292
2019-04-30,66.749825
2019-05-01,66.74851
2019-05-02,66.71543
2019-05-03,66.704956
2019-05-06,66.76264
2019-05-07,66.87702
2019-05-08,66.979416
2019-05-09,67.01548
2019-05-10,66.950066
2019-05-13,66.76112
2019-05-14,66.38032
2019-05-15,65.852066
2019-05-16,65.29312
2019-05-17,64.810905
2019-05-20,64.463585
2019-05-21,64.21646
2019-05-22,64.05428
2019-05-23,63.93148
2019-05-24,63.79204
2019-05-28,63.605633
2019-05-29,63.371513
2019-05-30,63.110092
2019-05-31,62.862053
2019-06-03,62.64153
2019-06-04,62.44537
2019-06-05,62.316704
2019-06-06,62.29981
2019-06-07,62.41788
2019-06-10,62.68222
2019-06-11,63.072388
2019-06-12,63.537106
2019-06-13,64.0106
2019-06-14,64.429756
2019-06-17,64.7408
2019-06-18,64.9287
2019-06-19,65.03389
2019-06-20,65.10525
2019-06-21,65.18953
2019-06-24,65.303215
2019-06-25,65.43686
2019-06-26,65.55149
2019-06-27,65.645226
2019-06-28,65.72151
2019-07-01,65.77243
2019-07-02,65.81789
2019-07-03,65.88063
2019-07-05,65.97985
2019-07-08,66.11363
2019-07-09,66.23757
2019-07-10,66.321724
2019-07-11,66.366325
2019-07-12,66.37306
2019-07-15,66.36121
2019-07-16,66.36202
2019-07-17,66.38928
2019-07-18,66.434685
2019-07-19,66.49864
2019-07-22,66.5559
2019-07-23,66.616196
2019-07-24,66.69808
2019-07-25,66.80633
2019-07-26,66.92182
2019-07-29,67.027374
2019-07-30,67.122505
2019-07-31,67.20219
2019-08-01,67.290504
2019-08-02,67.37189
2019-08-05,67.400536
2019-08-06,67.2765
2019-08-07,66.97716
2019-08-08,66.57623
2019-08-09,66.2141
2019-08-12,65.96905
2019-08-13,65.86252
2019-08-14,65.93029
2019-08-15,66.111755
2019-08-16,66.325615
2019-08-19,66.53165
2019-08-20,66.73011
2019-08-21,66.923325
2019-08-22,67.123085
2019-08-23,67.32855
2019-08-26,67.46516
2019-08-27,67.50757
2019-08-28,67.44812
2019-08-29,67.31757
