Price,Close,High,Low,Open,Volume,Week
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,
Date,,,,,,
2016-07-20,50.018028259277344,50.85002220798725,49.678072898600966,50.23273780620255,89893300,2016-07-18
2016-07-21,49.91961669921875,50.304302195785304,49.88383120821436,50.08064799604625,32776700,2016-07-18
2016-07-22,50.60847473144531,50.662152970802424,49.90172660369268,50.17011438778579,32157200,2016-07-18
2016-07-25,50.75161361694336,50.76056169657334,50.331142604338154,50.51901473695072,25610600,2016-07-25
2016-07-26,50.7784423828125,51.25259155437198,50.55478820784599,50.5637362859521,28079000,2016-07-25
2016-07-27,50.268516540527344,50.81423333213826,50.19694897144466,50.64425736946119,32327500,2016-07-25
2016-07-28,50.286407470703125,50.42954601639362,49.84804716757878,50.09853876936412,37550400,2016-07-25
2016-07-29,50.706886291503906,50.778453869082256,50.14327668754404,50.33114541796645,30558700,2016-07-25
2016-08-01,50.61741256713867,50.769495762166784,50.2237790502344,50.63530189727819,26003400,2016-08-01
2016-08-02,50.61741256713867,50.90368962705538,50.37586565795425,50.85895606363135,35122000,2016-08-01
2016-08-03,50.96631622314453,51.09156201937029,50.53690060207393,50.70687655228146,22075600,2016-08-01
2016-08-04,51.34206008911133,51.45836123429003,50.6979348698969,50.8142360150756,26587700,2016-08-01
2016-08-05,51.851985931396484,52.07564011855333,51.395732891181034,51.57465692344492,29335200,2016-08-01
2016-08-08,51.94144058227539,51.96827798798558,51.6909456157782,51.94144058227539,19473500,2016-08-08
2016-08-09,52.06670379638672,52.33508818144535,51.90567248281302,52.039862968996026,16920700,2016-08-08
2016-08-10,51.905670166015625,52.17405453909498,51.72674611306523,52.03091597927316,15756900,2016-08-08
2016-08-11,52.15615463256836,52.29034850703223,51.9146077061486,51.9146077061486,18162300,2016-08-08
2016-08-12,51.83408737182617,52.057741533892084,51.54781031739714,51.91460300667757,21655200,2016-08-08
2016-08-15,51.99513626098633,52.33509165807999,51.85199768526682,51.89672785029926,19283900,2016-08-15
2016-08-16,51.707061767578125,51.86909671048251,51.554030673703004,51.860096295415495,20523500,2016-08-15
2016-08-17,51.815093994140625,51.923116158603094,51.518028749415464,51.79708972773643,18856400,2016-08-15
2016-08-18,51.851097106933594,51.941118435506475,51.55403530754949,51.68906214946497,14214300,2016-08-15
2016-08-19,51.869102478027344,51.968124224586475,51.4910231918517,51.698067101037786,17271000,2016-08-15
2016-08-22,51.91410446166992,51.98612151640141,51.54502564107647,51.851091255760956,15221900,2016-08-22
2016-08-23,52.11215591430664,52.37321262677147,52.07614738142266,52.12115976450899,18732400,2016-08-22
2016-08-24,52.16615295410156,52.24717041163359,51.959109103511196,52.03112271356096,18151500,2016-08-22
2016-08-25,52.36420440673828,52.47222999637542,52.013129825323624,52.10315115002124,18552600,2016-08-22
2016-08-26,52.23817825317383,52.84130911286269,51.93211261556211,52.46322641512472,20971200,2016-08-22
2016-08-29,52.301185607910156,52.751281881417,52.301185607910156,52.37320265997303,16417200,2016-08-29
2016-08-30,52.11215591430664,52.38221304301111,51.86010305204416,52.19317339631425,16930200,2016-08-29
2016-08-31,51.725074768066406,52.031140441473546,51.58104406493145,51.89611358888862,20860300,2016-08-29
2016-09-01,51.84209442138672,52.04913831709602,51.31998104041005,51.31998104041005,26075400,2016-08-29
2016-09-02,51.91410446166992,52.38220501553809,51.68905631657728,51.91410446166992,18900500,2016-08-29
2016-09-06,51.8600959777832,52.031131334707055,51.50001756598724,52.01312707072103,16278400,2016-09-05
2016-09-07,51.90510559082031,52.06714053482401,51.680057439033206,51.734070231688534,17493400,2016-09-05
2016-09-08,51.698055267333984,52.02212511499776,51.47300714356323,51.87809445314296,20146100,2016-09-05
2016-09-09,50.599822998046875,51.77907648844649,50.599822998046875,51.12193633140249,35113900,2016-09-05
2016-09-12,51.355995178222656,51.500025879398805,50.05971886763731,50.4107934871315,29303000,2016-09-12
2016-09-13,50.88787841796875,50.99590398509692,50.45578645134113,50.86087374316755,30130200,2016-09-12
2016-09-14,50.644840240478516,50.977914014887304,50.437796329716726,50.76186625402654,24062500,2016-09-12
2016-09-15,51.48201370239258,51.62604438143869,50.39278147748374,50.545816005574,26847000,2016-09-12
2016-09-16,51.53601837158203,51.87809246813413,51.085922141262536,51.87809246813413,44607000,2016-09-12
2016-09-19,51.24795913696289,51.98611670990169,51.175942088889904,51.55402472334936,20937100,2016-09-19
2016-09-20,51.13993835449219,51.62603970602353,51.08592556700561,51.62603970602353,17384000,2016-09-19
2016-09-21,51.995121002197266,52.07613847034146,51.382993217728156,51.77007286112585,33707300,2016-09-19
2016-09-22,52.04912185668945,52.21115675582097,51.878086544922326,52.13913971889082,19822200,2016-09-19
2016-09-23,51.698055267333984,52.130147252898404,51.6530463293722,52.09413872894424,19955300,2016-09-19
2016-09-26,51.220970153808594,51.4370144962947,51.1579569344199,51.38300512765463,21688700,2016-09-26
2016-09-27,52.16615295410156,52.26517467263645,51.02290813513259,51.24795624672581,28065100,2016-09-26
2016-09-28,52.23817825317383,52.26518636770239,51.91410835053055,52.10315141638075,20536400,2016-09-26
2016-09-29,51.67105484008789,52.3642000964104,51.500016054222584,52.04013365606157,25463500,2016-09-26
2016-09-30,51.851097106933594,52.00413164852621,51.61704852056923,51.82409242534301,29910800,2016-09-26
2016-10-03,51.68906021118164,51.80608621695676,51.36499374235909,51.68005979564314,19189500,2016-10-03
2016-10-04,51.52701950073242,51.851085911737755,51.28396711700705,51.55402417649241,20085900,2016-10-03
2016-10-05,51.88710021972656,52.175161573152046,51.545026074797974,51.572034187530626,16726400,2016-10-03
2016-10-06,51.97711944580078,52.08514159049478,51.563028262210004,51.97711944580078,16212600,2016-10-03
2016-10-07,52.03113555908203,52.19317051414951,51.68906138349931,52.076144505720215,20089000,2016-10-03
2016-10-10,52.24718475341797,52.56225082254904,52.094150209866726,52.13015874175674,18196500,2016-10-10
2016-10-11,51.48201370239258,52.22917521079332,51.211956608426405,52.11214921095515,26497400,2016-10-10
2016-10-12,51.40999221801758,51.55402287503791,50.77085639211246,51.40999221801758,22177500,2016-10-10
2016-10-13,51.238948822021484,51.58102288927072,50.69883476549021,51.04090883273945,25313700,2016-10-10
2016-10-14,51.68906021118164,51.977125017850184,51.41900310351497,51.41900310351497,27402500,2016-10-10
2016-10-17,51.5090217590332,51.72506606038414,51.19395228811657,51.63504817381496,23830000,2016-10-17
2016-10-18,51.90510559082031,52.16616227104431,51.680057439033206,51.78807959038158,19149500,2016-10-17
2016-10-19,51.78807830810547,52.06713924563834,51.6710557445265,51.734068950749695,22878400,2016-10-17
2016-10-20,51.53601837158203,51.77907074802996,51.00490468244656,51.761066486741775,49455600,2016-10-17
2016-10-21,53.70548629760742,54.416639221718455,53.552455215538004,54.26360470568705,80032200,2016-10-17
2016-10-24,54.911739349365234,54.911739349365234,53.9485337043474,53.95753411788777,54067000,2016-10-24
2016-10-25,54.90274429321289,55.2448149845127,54.73170551360097,54.776714453618105,35137200,2016-10-24
2016-10-26,54.57867431640625,55.091783786243,54.43464364827597,54.740709247298064,29911600,2016-10-24
2016-10-27,54.101566314697266,54.75870984261433,54.0925659009003,54.56066639946334,28479900,2016-10-24
2016-10-28,53.89453125,54.479657827150675,53.63347799975896,54.02055766748788,33574700,2016-10-24
2016-10-31,53.939537048339844,54.389633332524106,53.939537048339844,54.15558477569162,26434700,2016-10-31
2016-11-01,53.831520080566406,54.029563563528356,53.336414807123994,53.98455461757222,24533000,2016-10-31
2016-11-02,53.49843978881836,53.948536032416726,53.38141380397348,53.849514309391196,22147000,2016-10-31
2016-11-03,53.300411224365234,53.68749437665128,53.21039332409708,53.58847262597865,21600400,2016-10-31
2016-11-04,52.850303649902344,53.36341312736065,52.679268302070255,52.796294294777496,28697000,2016-10-31
2016-11-07,54.38964080810547,54.47966213769257,53.81351803459839,53.81351803459839,31664800,2016-11-07
2016-11-08,54.43465042114258,54.71370794376226,54.146589049040855,54.506664047186796,22935400,2016-11-07
2016-11-09,54.164588928222656,54.54267161868848,53.29140441174271,54.011557829341456,49632500,2016-11-07
2016-11-10,52.841304779052734,54.4526503106167,51.87809899961777,54.44364646185816,57822400,2016-11-07
2016-11-11,53.129364013671875,53.219381893902046,52.22016762712193,52.41821108438271,38767800,2016-11-07
2016-11-14,52.3192024230957,53.18339008537171,51.56304036483099,53.12937728336607,41328400,2016-11-14
2016-11-15,53.352333068847656,53.91422526588198,52.853883212967446,52.86294788620084,35904100,2016-11-14
2016-11-16,54.05924987792969,54.068311097515554,53.29797951775129,53.415792658173714,27332500,2016-11-14
2016-11-17,54.956451416015625,55.23739758325906,54.34924953291752,54.748008823735944,32132700,2016-11-14
2016-11-18,54.69363784790039,55.40959518121981,54.64832483657309,55.08333596820533,27686300,2016-11-14
2016-11-21,55.15583801269531,55.255528709129784,54.75707522695742,54.829578808786515,19652600,2016-11-21
2016-11-22,55.39145278930664,55.518330566102506,55.11051012844726,55.264575012510775,23206700,2016-11-21
2016-11-23,54.73894500732422,55.37333397234281,54.60300253929991,55.291769182960344,21848900,2016-11-21
2016-11-25,54.85676956176758,54.85676956176758,54.49426200006198,54.64832693592557,8409600,2016-11-21
2016-11-28,54.929256439208984,55.30082856479464,54.566745530616046,54.684562094482786,20732600,2016-11-28
2016-11-29,55.36427688598633,55.65428427939651,54.847701000401905,54.96551758433755,22366700,2016-11-28
2016-11-30,54.612064361572266,55.44583815750529,54.57581603257044,55.155830782527005,34655400,2016-11-28
2016-12-01,53.651405334472656,54.51236606662911,53.41577222942273,54.4761142878276,34542100,2016-11-28
2016-12-02,53.69672775268555,53.89610911392359,53.288903812498866,53.54266285148198,25515700,2016-11-28
2016-12-05,54.57581329345703,54.91113365572861,53.977672680439404,54.10455046847944,23552700,2016-12-05
2016-12-06,54.33112335205078,54.79332153993953,54.19518087829254,54.76613442805216,19907000,2016-12-05
2016-12-07,55.61802291870117,55.627087592838116,54.19517330930155,54.38548998025457,30809000,2016-12-05
2016-12-08,55.29177474975586,55.80835410596129,55.13770983050019,55.55459503724473,21220800,2016-12-05
2016-12-09,56.161800384521484,56.179926279218854,55.40053009303651,55.44584310119948,27349400,2016-12-05
2016-12-12,56.34304428100586,56.46086085094511,55.935223809269196,56.02584981250836,20198100,2016-12-12
2016-12-13,57.07713317871094,57.475892473688006,56.40649238910582,56.642122095873916,35718900,2016-12-12
2016-12-14,56.80525207519531,57.50308343908044,56.669309598364926,57.09525946575007,30352700,2016-12-12
2016-12-15,56.714622497558594,57.231198345589924,56.46086345390139,56.82337439789136,27669900,2016-12-12
2016-12-16,56.46086502075195,57.049944456793106,56.297735437145505,57.049944456793106,42453100,2016-12-12
2016-12-19,57.657135009765625,57.79307745513615,56.56960581828137,56.69648704730186,34338200,2016-12-19
2016-12-20,57.584632873535156,57.820262519073395,57.1224313413288,57.72057185694418,26028400,2016-12-19
2016-12-21,57.584632873535156,57.729636530134044,57.203996114238166,57.48494221140595,17096300,2016-12-19
2016-12-22,57.59370422363281,58.092154164825196,57.466826433928624,57.856524477826056,22176600,2016-12-19
2016-12-23,57.3127555847168,57.58463702831118,56.91399290742892,57.503072249516855,12403800,2016-12-19
2016-12-27,57.3490104675293,58.0649676680335,57.2855715720072,57.2855715720072,11763200,2016-12-26
2016-12-28,57.08618927001953,57.45776139680752,56.9411855975452,57.45776139680752,14653300,2016-12-26
2016-12-29,57.00461959838867,57.276501028811325,56.85055126494786,56.968367819089664,10250600,2016-12-26
2016-12-30,56.31585693359375,57.086191786514526,56.2161662561555,57.05900121992929,25579900,2016-12-26
2017-01-03,56.714622497558594,56.95025219113967,56.30679854986003,56.90493918743107,20694100,2017-01-02
2017-01-04,56.46086502075195,56.86868897976809,56.297735437145505,56.62399460435841,21340000,2017-01-02
2017-01-05,56.46086502075195,56.78712418796486,56.21617064534228,56.36117433553016,24876000,2017-01-02
2017-01-06,56.950252532958984,57.2311986890955,56.22523409778802,56.46086379278336,19922900,2017-01-02
2017-01-09,56.76900100708008,57.16776376702092,56.678374992817616,56.8777529156272,20382700,2017-01-09
2017-01-10,56.75087356567383,57.158697533058636,56.4427402855565,56.85056425294131,18593000,2017-01-09
2017-01-11,57.2674560546875,57.30370784645667,56.57868929687905,56.74181890267916,21517300,2017-01-09
2017-01-12,56.7418098449707,57.457767060898185,56.14366920490536,57.14963379436994,20968200,2017-01-09
2017-01-13,56.82338333129883,56.97744825956129,56.50618534114963,56.750879748238056,19422300,2017-01-09
2017-01-17,56.6693000793457,56.82336842435125,56.21616317557442,56.80524253334118,20664000,2017-01-16
2017-01-18,56.64211654663086,56.82337201101216,56.29773151002242,56.796181444200684,19670100,2017-01-16
2017-01-19,56.46086502075195,57.077131568340626,56.37023901081978,56.40649079765692,18451700,2017-01-16
2017-01-20,56.85962677001953,56.932126885268744,56.52430293336498,56.79618441558062,30213500,2017-01-16
2017-01-23,57.058990478515625,57.20399413008497,56.70554429388782,56.82336084115034,23097600,2017-01-23
2017-01-24,57.56652069091797,57.76590206264914,57.04088014986695,57.27651330866937,24672900,2017-01-23
2017-01-25,57.71152114868164,58.0921545201222,57.50307857044126,57.95621551196222,23672700,2017-01-23
2017-01-26,58.246219635009766,58.49091745635075,57.593704787689035,58.110284083510365,43554600,2017-01-23
2017-01-27,59.614681243896484,59.732501246828086,58.8080982261745,59.261235063740536,44818000,2017-01-23
2017-01-30,59.02560806274414,59.62375206892402,58.72654297397434,59.53312607492347,31651400,2017-01-30
2017-01-31,58.590614318847656,59.043751309845206,58.23716801901531,58.78093102534801,25270500,2017-01-30
2017-02-01,57.62089157104492,58.563417180695325,57.52120089694494,58.32778404970258,39671500,2017-01-30
2017-02-02,57.249324798583984,57.46683207167277,56.868691392129634,57.32182837533385,45827000,2017-01-30
2017-02-03,57.71152114868164,57.729647041201744,57.1586935268804,57.54839157316126,30301800,2017-01-30
2017-02-06,57.67527770996094,57.684342386113,57.2221407028655,57.54839990111997,19796400,2017-02-06
2017-02-07,57.48495101928711,57.80214548633545,57.303695556476455,57.76589715950164,20277200,2017-02-06
2017-02-08,57.40338897705078,57.82933881643688,57.29463707703156,57.611831559237864,18096400,2017-02-06
2017-02-09,58.055908203125,58.40029673628288,57.38526740251902,57.566522887631194,22644400,2017-02-06
2017-02-10,58.00153732299805,58.27342229492842,57.98341142772529,58.22810582816601,18170700,2017-02-06
2017-02-13,58.6540641784668,58.78094200650304,58.119358833751456,58.219049543540365,22920100,2017-02-13
2017-02-14,58.872867584228516,59.00963419429881,58.371392332717015,58.72698830139528,23108400,2017-02-13
2017-02-15,58.83640670776367,58.87287827415405,58.499056892072765,58.8090547720309,17005200,2017-02-13
2017-02-16,58.8272819519043,59.483756177257035,58.75434578171798,59.02787207145535,20546300,2017-02-13
2017-02-17,58.91845703125,58.98228051989755,58.62669151796996,58.7816904252228,21248800,2017-02-13
2017-02-21,58.7999153137207,59.21932775142179,58.76344375962874,58.9093299759966,20655900,2017-02-20
2017-02-22,58.681400299072266,58.70875223132381,58.39875439082085,58.65404836682073,19292700,2017-02-20
2017-02-23,58.91845703125,59.018752078587376,58.526396470632584,58.736099237800886,20273100,2017-02-20
2017-02-24,58.91845703125,59.082575567234926,58.48080528321067,58.83639428513826,21796800,2017-02-20
2017-02-27,58.56287384033203,58.845519752926045,58.398755288062134,58.845519752926045,15871500,2017-02-27
2017-02-28,58.334930419921875,58.53551706361891,58.1343402981051,58.426109328983934,23239800,2017-02-27
2017-03-01,59.210227966308594,59.25581220166604,58.37139595210937,58.471691008630586,26937500,2017-02-27
2017-03-02,58.36228561401367,59.03699214795757,58.243754771734984,58.982288280844124,24539600,2017-02-27
2017-03-03,58.581111907958984,58.60846384332229,58.006696918489844,58.34405368586376,18135900,2017-02-27
2017-03-06,58.599334716796875,58.86374830952728,58.17992568941801,58.32580845124868,18750300,2017-03-06
2017-03-07,58.71787643432617,59.064345863563894,58.52640593741272,58.52640593741272,18521000,2017-03-06
2017-03-08,59.255821228027344,59.33788399415394,58.581114618303104,58.590234249259446,21510900,2017-03-06
2017-03-09,59.01876449584961,59.44728974907794,58.790822423259215,59.438177074667124,19846800,2017-03-06
2017-03-10,59.20111083984375,59.50199602212925,59.036992281891614,59.365229397795886,19538200,2017-03-06
2017-03-13,59.000511169433594,59.438162905221084,58.872864195711905,59.27404437383057,20100000,2017-03-13
2017-03-14,58.726993560791016,58.85464055329127,58.48993187918796,58.83640129365445,14280200,2017-03-13
2017-03-15,59.036983489990234,59.19198239490688,58.581099447596486,58.85463265552811,24833800,2017-03-13
2017-03-16,58.93670654296875,59.046121250989124,58.626708637938556,59.037001619593944,20674300,2017-03-13
2017-03-17,59.14640808105469,59.483757876994424,58.97316988990319,59.18287964530972,49219700,2017-03-13
2017-03-20,59.20111083984375,59.42905289498619,59.00964034827284,59.182878536177725,14598100,2017-03-20
2017-03-21,58.544647216796875,59.720829269214256,58.471704076435934,59.43818329561654,26640500,2017-03-20
2017-03-22,59.29227828979492,59.392573337056845,58.46257293800096,58.46257293800096,20680000,2017-03-20
2017-03-23,59.14640808105469,59.483757876994424,59.055225692297306,59.21023157944109,19269200,2017-03-20
2017-03-24,59.24669647216797,59.675221652371015,59.046106369472724,59.59316585921686,22617100,2017-03-20
2017-03-27,59.356109619140625,59.46552430958109,58.672283455426474,58.92757744354811,18614700,2017-03-27
2017-03-28,59.52934646606445,59.69346501990963,58.94581537600146,59.22846129130842,20080400,2017-03-27
2017-03-29,59.6934700012207,59.72082193643749,59.21934660333023,59.37435249662512,13618400,2017-03-27
2017-03-30,59.91228485107422,60.15846614932521,59.59316738689609,59.647871250401195,15122800,2017-03-27
2017-03-31,60.049049377441406,60.34993452873207,59.67522110652171,59.85757890559428,21040300,2017-03-27
2017-04-03,59.76640701293945,60.121996046827405,59.43816991146763,60.00346173137197,20400900,2017-04-03
2017-04-04,59.93052673339844,60.003462902518606,59.52022687043085,59.6205219287403,12997400,2017-04-03
2017-04-05,59.77552032470703,60.4958180297281,59.66611259387397,60.450233793960734,21448600,2017-04-03
2017-04-06,59.93052673339844,60.2314049520875,59.70258468382954,59.811992415629454,18103500,2017-04-03
2017-04-07,59.88494110107422,60.14023510729615,59.66611866091827,60.03994003967469,14108500,2017-04-03
2017-04-10,59.74817657470703,60.01259022083132,59.593177630639744,59.821119709411704,17952700,2017-04-10
2017-04-11,59.70259094238281,59.821118316337575,59.12817246526043,59.811998685651815,18791500,2017-04-10
2017-04-12,59.47463607788086,59.72993003225657,59.36522140190332,59.64786728621378,17108500,2017-04-10
2017-04-13,59.219329833984375,60.04904206722024,59.219329833984375,59.529334576549154,17896500,2017-04-10
2017-04-17,59.70259094238281,59.711703616828544,59.274058731272476,59.301410667089726,16689300,2017-04-17
2017-04-18,59.620513916015625,59.912279422002285,59.41081115408935,59.565810057467615,15155600,2017-04-17
2017-04-19,59.301395416259766,59.948749903664826,59.16462881610642,59.85757448897534,26992800,2017-04-17
2017-04-20,59.7208137512207,59.9487557884391,59.39257666112709,59.684342190517086,22299500,2017-04-17
2017-04-21,60.541419982910156,60.814946314851085,59.675235874496,59.875826024996975,32522600,2017-04-17
2017-04-24,61.571693420410156,61.690227715277366,61.1796328926513,61.5261091930472,29770000,2017-04-24
2017-04-25,61.92729949951172,62.03671419663619,61.63553393008636,61.909067194777585,30242700,2017-04-24
2017-04-26,61.84523010253906,62.28287488237892,61.65375964182933,62.07317212094184,26190800,2017-04-24
2017-04-27,62.246402740478516,62.3466977841335,61.617287505833424,62.136995024664564,34971000,2017-04-24
2017-04-28,62.41965103149414,63.03965369462606,61.71759256818154,62.829950901115815,39548800,2017-04-24
2017-05-01,63.28582000732422,63.41346697039826,62.45610779110519,62.62022630880578,31954400,2017-05-01
2017-05-02,63.185546875,63.559368266094594,63.03054097504352,63.559368266094594,23906100,2017-05-01
2017-05-03,62.98495101928711,63.25847731463627,62.64759426982631,63.25847731463627,28928000,2017-05-01
2017-05-04,62.738765716552734,62.98494701859348,62.58376679674285,62.93935582747805,21749400,2017-05-01
2017-05-05,62.912010192871094,62.93936212778267,62.4470064306549,62.82083475775257,19128800,2017-05-01
2017-05-08,62.857295989990234,62.95759103900513,62.38317267533098,62.88464792040545,18566100,2017-05-08
2017-05-09,62.94847106933594,63.16729346771167,62.620233993653024,62.78435253149448,22858400,2017-05-08
2017-05-10,63.19464874267578,63.42259078195104,62.8390597179055,62.90288321065301,17977800,2017-05-08
2017-05-11,62.41965103149414,62.66583234451503,62.10965317804789,62.3284756014358,28789400,2017-05-08
2017-05-12,62.34672927856445,62.556439100206525,62.03673131884516,62.556439100206525,18714100,2017-05-08
2017-05-15,62.392311096191406,62.43790229810752,61.608189725671544,62.127897428807664,31530300,2017-05-15
2017-05-16,63.648590087890625,63.676098802857695,62.502346990178545,62.56653632380591,34956000,2017-05-15
2017-05-17,61.87879943847656,63.364326231021636,61.832946909473755,63.17175820221445,30548800,2017-05-15
2017-05-18,62.08969497680664,62.47483097670672,61.56700840662435,61.80542892870601,25201300,2017-05-15
2017-05-19,62.071353912353516,62.44731798284285,61.83293340660897,61.897122735527255,26961100,2017-05-15
2017-05-22,62.76825714111328,62.81410965463418,61.89711535310667,62.254742571013495,16237600,2017-05-22
2017-05-23,62.979148864746094,63.043338165579414,62.70404786339812,63.01582946466643,15425800,2017-05-22
2017-05-24,63.06170654296875,63.162576494228766,62.768268592788495,63.153411586741555,14593900,2017-05-22
2017-05-25,63.841148376464844,64.07956186731742,63.190083235546005,63.24510065711021,21854100,2017-05-22
2017-05-26,64.15292358398438,64.39134407277149,63.749443833131046,64.00620812665422,19827900,2017-05-22
2017-05-30,64.56558990478516,64.56558990478516,63.97870695380543,63.9970507627087,17072800,2017-05-29
2017-05-31,64.04288482666016,64.86818117671753,64.01537611434358,64.67561319438947,30436400,2017-05-29
2017-06-01,64.28131103515625,64.74898017440348,63.685263229623516,64.40968970144175,21603600,2017-05-29
2017-06-02,65.80352020263672,65.89521824355327,64.4096847947016,64.59308787264679,34770300,2017-05-29
2017-06-05,66.28034973144531,66.83971683815972,65.84936127255601,65.99608372499135,33316800,2017-06-05
2017-06-06,66.50040435791016,66.5921093583224,66.27115584909811,66.29867154688735,31511100,2017-06-05
2017-06-07,66.38123321533203,66.7296886168102,65.97775338490561,66.61048184696286,22301800,2017-06-05
2017-06-08,65.97775268554688,66.50043928028019,65.5651079514306,66.49127437231348,24588300,2017-06-05
2017-06-09,64.48303985595703,66.09695180689056,62.89663661505515,66.06027119481124,49187400,2017-06-05
2017-06-12,63.98786544799805,64.13458790402193,62.47482335178271,63.501859555614544,47761700,2017-06-12
2017-06-13,64.78563690185547,64.94152422541394,64.15290871126987,64.20792612049992,25258600,2017-06-12
2017-06-14,64.43717956542969,65.19828643297332,63.666907793055806,65.02406229176145,25510700,2017-06-12
2017-06-15,64.09791564941406,64.38218169989347,63.08922311909138,63.520204648616954,26068700,2017-06-12
2017-06-16,64.18959045410156,64.21709915920427,63.47433613699062,63.942005112067065,48345100,2017-06-12
2017-06-19,64.98739624023438,65.05158556897624,64.51055523005587,64.64810579053476,23798300,2017-06-19
2017-06-20,64.10706329345703,64.98737682293986,64.07038268854816,64.94152431777627,21512200,2017-06-19
2017-06-21,64.43717956542969,64.75813313336269,64.13457679548884,64.382162152006,19891100,2017-06-19
2017-06-22,64.42804718017578,64.7306501028532,63.92369731552327,64.68480456723012,22965700,2017-06-19
2017-06-23,65.2991714477539,65.33585206388463,64.11624781295853,64.27213518443,27617300,2017-06-19
2017-06-26,64.67562103271484,65.75767482368185,64.59309488576338,65.47340876714306,19607000,2017-06-26
2017-06-27,63.46516418457031,64.3546496280829,63.43765547949015,64.2904603175258,25215100,2017-06-26
2017-06-28,64.00621032714844,64.04288394565806,63.08004404726303,63.46518000662104,25806200,2017-06-26
2017-06-29,62.8049430847168,63.72193746409522,62.43814393374305,63.62106752267464,28918700,2017-06-26
2017-06-30,63.20842361450195,63.62106829176578,63.03419244155803,63.070873056710006,24161100,2017-06-26
2017-07-03,62.511505126953125,63.822807368549235,62.373954570903656,63.5752219645497,16165500,2017-07-03
2017-07-05,63.34596252441406,63.67608100396866,62.55734693393484,62.5940275423421,21176300,2017-07-03
2017-07-06,62.878299713134766,63.07086767918001,62.46565507105372,62.60319862100647,21117600,2017-07-03
2017-07-07,63.69443893432617,64.042894335594,62.9975211356775,62.9975211356775,16878300,2017-07-03
2017-07-10,64.17127227783203,64.41885769173868,63.456010756976006,63.69443126392801,15014500,2017-07-10
2017-07-11,64.18043518066406,64.81316354638527,63.96035848671789,64.18960708344447,17460000,2017-07-10
2017-07-12,65.2441635131836,65.36337028586625,64.69396818340586,64.82234686048355,17750900,2017-07-10
2017-07-13,65.81268310546875,66.0602755041276,65.39086653320715,65.56509770292176,20269800,2017-07-10
2017-07-14,66.73885345458984,67.18817876609945,65.98691830230115,66.24367562316378,25868100,2017-07-10
2017-07-17,67.26153564453125,67.35323368231468,66.68383170999498,66.75719293866645,21803900,2017-07-17
2017-07-18,67.2156982421875,67.29822438732677,66.62882233415489,67.02312324463719,26435300,2017-07-17
2017-07-19,67.72921752929688,67.89427682693899,67.3532464084014,67.39909893401266,22416200,2017-07-17
2017-07-20,68.05931854248047,68.13267976606144,67.19734165568231,68.02263793068998,42361000,2017-07-17
2017-07-21,67.66500854492188,68.12350568345954,67.09646957453516,67.35322685273849,46717100,2017-07-17
2017-07-24,67.49080657958984,67.62835717985645,67.05981796360774,67.42661723228065,21394800,2017-07-24
2017-07-25,68.03179931640625,68.14183413865734,67.39907110402137,67.67417215186966,22018700,2017-07-24
2017-07-26,67.9034194946289,68.20602224658913,67.68333586179038,68.16934164111603,16252200,2017-07-24
2017-07-27,67.08731842041016,68.24272640915865,66.3170394317986,67.63751370021123,36844200,2017-07-24
2017-07-28,66.9772720336914,67.22485744420854,66.51877483219799,66.63798158598593,18306700,2017-07-24
2017-07-31,66.66548919677734,67.34407008097196,66.39956698088525,67.21569142636476,23600100,2017-07-31
2017-08-01,66.55547332763672,67.32574547494151,66.47294017121752,67.0323074669996,22132300,2017-07-31
2017-08-02,66.26202392578125,66.5371180756096,65.51008872247003,66.52795316789424,26499200,2017-07-31
2017-08-03,66.1611557006836,66.42708494974485,65.88605454755458,66.19783632084166,18214400,2017-07-31
2017-08-04,66.64714813232422,66.97726665055596,66.24366838868285,66.39039083950209,22579000,2017-07-31
2017-08-07,66.39039611816406,66.84889331926172,66.26201746154568,66.7571952782646,18705700,2017-08-07
2017-08-08,66.7480239868164,67.05979872828522,65.79434896026311,66.10612370173192,22044600,2017-08-07
2017-08-09,66.45458221435547,66.49126282819272,66.069446263232,66.25284233630649,22213400,2017-08-07
2017-08-10,65.4825668334961,66.19782127371472,65.42754241770987,65.93189208510063,24734500,2017-08-07
2017-08-11,66.48209381103516,66.66548989206906,65.36335952683704,65.66596935704382,21443700,2017-08-07
2017-08-14,67.48160552978516,67.6008192633831,66.89472975181583,66.99559968203972,20096600,2017-08-14
2017-08-15,67.50007629394531,67.84116750156853,67.33413755958671,67.84116750156853,19181400,2017-08-14
2017-08-16,67.89644622802734,68.31128930971236,67.4539408452968,67.61065871763252,18150400,2017-08-14
2017-08-17,66.74411010742188,68.09927476577597,66.74411010742188,67.83192873498491,22977500,2017-08-14
2017-08-18,66.82707214355469,67.1497287026593,66.31082164898731,66.62425743972166,18761500,2017-08-14
2017-08-21,66.5136489868164,66.81787110035171,66.09879873198095,66.80865033023,17734800,2017-08-21
2017-08-22,67.44477081298828,67.51851589673998,66.69804293536934,66.69804293536934,14343700,2017-08-21
2017-08-23,67.03910827636719,67.43551691956924,66.86394884253345,67.26035748573548,13766500,2017-08-21
2017-08-24,67.01145935058594,67.16817726233914,66.43989121942067,67.05754913048536,17098300,2017-08-21
2017-08-25,67.13131713867188,67.61991252847132,66.8178812408337,67.16819319136835,12794300,2017-08-21
